7.7225146494241255, 8.095353219585615
12.87085774904021, 8.1027023764728
18.019200848656293, 8.100260982808493
18.019200848656293, 8.092918069894873
28.315887047888463, 8.100273470755624
28.315887047888463, 8.092930557842006
43.760916346736714, 8.09784456503845
54.057602545968884, 8.097857052985582
59.20594564558497, 8.095415659321276
64.35428874520105, 8.095421903294842
64.35428874520105, 8.088078990381222
74.65097494443322, 8.095434391241973
84.94766114366539, 8.092999241551231
84.94766114366539, 8.085656328637613
115.8377197413619, 8.088141430116881
120.98606284097798, 8.080804761176829
126.13440594059405, 8.080811005150395
146.7277783390584, 8.078388343406786
167.32115073752271, 8.083308594576796
172.4694938371388, 8.083314838550361
172.4694938371388, 8.075971925636743
177.61783693675488, 8.083321082523927
177.61783693675488, 8.075978169610309
182.76618003637097, 8.083327326497495
187.91452313598705, 8.073543019919567
203.3595524348353, 8.080904664753884
203.3595524348353, 8.071114114202393
213.65623863406748, 8.073574239787398
223.95292483329965, 8.078482003010276
229.10126793291573, 8.078488246983841
234.24961103253182, 8.078494490957407
234.24961103253182, 8.07115157804379
239.3979541321479, 8.071157822017355
249.69464033138007, 8.076065585240233
254.84298343099616, 8.076071829213799
259.99132653061224, 8.068735160273745
265.1396696302283, 8.068741404247312
270.2880127298444, 8.073642923496624
270.2880127298444, 8.068747648220878
296.0297282279248, 8.07122650572658
301.1780713275409, 8.068785112062274
316.62310062638915, 8.066356206345098
321.77144372600526, 8.066362450318664
347.51315922408565, 8.063946032548621
352.66150232370177, 8.063952276522187
368.10653162255, 8.063971008442886
373.2548747221661, 8.061529614778578
383.5515609213983, 8.063989740363583
388.69990402101433, 8.061548346699276
398.9965902202465, 8.061560834646409
404.1449333198626, 8.061567078619975
419.58996261871084, 8.061585810540672
424.7383057183269, 8.061592054514238
424.7383057183269, 8.059144416876366
435.03499191755907, 8.059156904823498
440.1833350171752, 8.061610786434937
440.1833350171752, 8.05671551115919
445.33167811679124, 8.056721755132756
450.48002121640735, 8.059175636744195
460.7767074156395, 8.054292849415582
471.0733936148717, 8.054305337362713
481.37007981410386, 8.054317825309845
491.66676601333603, 8.056777950894851
517.4084815114164, 8.051913895486935
522.5568246110325, 8.054367777098374
527.7051677106487, 8.05437402107194
527.7051677106487, 8.049478745796193
553.446883208729, 8.051957603301897
558.5952263083451, 8.051963847275463
563.7435694079612, 8.051970091249029
574.0402556071933, 8.05198257919616
584.3369418064256, 8.047099791867547
594.6336280056577, 8.049559917452552
630.6720297029702, 8.044708349991767
656.4137452010507, 8.04718720749747
666.7104314002829, 8.044752057806729
671.8587744998989, 8.042310664142422
687.3038037987473, 8.044777033700994
697.6004899979794, 8.039894246372379
702.7488330975955, 8.039900490345945
707.8971761972116, 8.03990673431951
713.0455192968276, 8.039912978293078
718.1938623964437, 8.039919222266644
733.6388916952919, 8.03993795418734
738.787234794908, 8.039944198160907
754.2322640937563, 8.035067654805859
790.2706657910688, 8.035111362620821
800.5673519903011, 8.035123850567953
810.8640381895332, 8.035136338515086
816.0123812891493, 8.035142582488652
816.0123812891493, 8.032694944850778
821.1607243887654, 8.03025355118647
826.3090674883815, 8.035155070435783
903.5342139826228, 8.030353454763526
903.5342139826228, 8.027905817125655
918.979243281471, 8.030372186684225
924.1275863810871, 8.027930793019918
